active	year
1	2019
1	2019
0	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
0	2019
1	2019
1	2019
1	2019
1	2019
1	2019
0	2019
1	2019
1	2019
0	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
0	2019
1	2019
1	2019
1	2019
1	2019
1	2019
0	2019
1	2019
0	2019
1	2019
1	2019
1	2019
0	2019
0	2019
1	2019
0	2019
1	2019
0	2019
0	2019
1	2019
1	2019
1	2019
0	2019
1	2019
1	2019
0	2019
1	2019
1	2019
0	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
0	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
0	2019
1	2019
1	2019
1	2019
0	2019
1	2019
0	2019
1	2019
1	2019
1	2019
1	2019
0	2019
1	2019
1	2019
0	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
0	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
0	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
0	2019
0	2019
0	2019
1	2019
1	2019
1	2019
1	2019
0	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
0	2019
1	2019
1	2019
1	2019
1	2019
0	2019
0	2019
1	2019
1	2019
1	2019
1	2019
0	2019
0	2019
1	2019
1	2019
1	2019
1	2019
0	2019
0	2019
1	2019
1	2019
0	2019
1	2019
1	2019
0	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
0	2019
1	2019
1	2019
1	2019
0	2019
0	2019
0	2019
0	2019
0	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
0	2019
1	2019
1	2019
0	2019
1	2019
1	2019
1	2019
0	2019
1	2019
1	2019
1	2019
0	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
0	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
0	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
0	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
0	2019
1	2019
1	2019
1	2019
1	2019
0	2019
1	2019
1	2019
1	2019
1	2019
1	2019
0	2019
0	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
0	2019
1	2019
1	2019
1	2019
1	2019
1	2019
0	2019
1	2019
1	2019
0	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
0	2019
1	2019
1	2019
0	2019
1	2019
1	2019
1	2019
1	2019
0	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
1	2019
0	2019
1	2019
1	2019
1	2019
1	2019
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
0	2020
1	2020
0	2020
1	2020
0	2020
1	2020
0	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
0	2020
0	2020
0	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
0	2020
1	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
0	2020
0	2020
1	2020
0	2020
0	2020
1	2020
0	2020
1	2020
0	2020
0	2020
1	2020
0	2020
0	2020
0	2020
1	2020
0	2020
0	2020
0	2020
1	2020
0	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
0	2020
0	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
0	2020
1	2020
0	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
0	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
1	2020
0	2020
1	2020
0	2020
1	2020
0	2020
0	2020
1	2020
0	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
0	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
0	2020
1	2020
1	2020
0	2020
1	2020
0	2020
0	2020
1	2020
1	2020
0	2020
0	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
0	2020
0	2020
1	2020
0	2020
0	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
0	2020
0	2020
1	2020
0	2020
1	2020
0	2020
0	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
1	2020
0	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
0	2020
1	2020
0	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
0	2020
0	2020
0	2020
1	2020
0	2020
0	2020
0	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
0	2020
0	2020
0	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
0	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
1	2020
0	2020
1	2020
0	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
0	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
0	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
1	2020
0	2020
1	2020
1	2020
1	2020
0	2020
1	2020
0	2020
1	2020
0	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
0	2020
1	2020
0	2020
0	2020
0	2020
1	2020
1	2020
0	2020
0	2020
0	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
0	2020
0	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
0	2020
1	2020
1	2020
0	2020
1	2020
0	2020
0	2020
0	2020
1	2020
0	2020
1	2020
0	2020
0	2020
0	2020
0	2020
1	2020
0	2020
1	2020
0	2020
0	2020
0	2020
0	2020
1	2020
0	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
0	2020
0	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
0	2020
0	2020
0	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
0	2020
1	2020
0	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
1	2020
0	2020
1	2020
0	2020
0	2020
0	2020
1	2020
0	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
0	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
1	2020
1	2020
1	2020
0	2020
0	2020
1	2020
0	2020
0	2020
1	2020
0	2020
0	2020
0	2020
1	2020
1	2020
0	2020
0	2020
0	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
0	2020
1	2020
0	2020
0	2020
0	2020
1	2020
0	2020
1	2020
0	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
0	2020
0	2020
1	2020
1	2020
1	2020
0	2020
1	2020
0	2020
1	2020
0	2020
1	2020
0	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
0	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
1	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
0	2020
0	2020
0	2020
1	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	1970
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
0	2020
1	2020
0	2020
0	2020
1	2020
0	2020
0	2020
1	2020
0	2020
0	2020
0	2020
0	2020
1	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
1	2020
0	2020
0	2020
0	2020
0	2020
0	2020
1	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
1	2020
0	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
1	2020
0	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
1	2020
0	2020
1	2020
0	2020
1	2020
0	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
0	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
0	2020
0	2020
0	2020
1	2020
1	2020
0	2020
0	2020
0	2020
1	2020
1	2020
0	2020
0	2020
1	2020
1	2020
0	2020
1	2020
0	2020
1	2020
1	2020
0	2020
0	2020
0	2020
1	2020
0	2020
0	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
0	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
0	2020
0	2020
1	2020
0	2020
1	2020
1	2020
0	2020
0	2020
0	2020
1	2020
0	2020
0	2020
1	2020
0	2020
1	2020
1	2020
0	2020
0	2020
0	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
1	2020
1	2020
0	2020
0	2020
1	2020
0	2020
0	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
0	2020
1	2020
0	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
1	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
0	2020
1	2020
0	2020
0	2020
